"doi","journal","publication_date","article_type","financial_disclosure","title","pmid","citeulike","crossref","pubmed","scopus","counter_pdf","counter_html","counter_xml","counter","researchblogging","pmc_pdf","pmc_html","pmc","facebook_shares","facebook_likes","facebook_comments","facebook_clicks","facebook","mendeley_readers","mendeley_groups","mendeley","twitter"
"10.1371/journal.pone.0025825","PLoS ONE","2011-10-28","Research Article","Supported by the Biotechnology Biological Science Research Council, Wellcome Trust (grants to IRB and to JHN (ref 081862/Z/06/Z), Scottish Funding Council through SULSA (JHN and IRB), MRC (HB), EU through AEROPATH (JHN) and the Universities of Aberdeen, St Andrews, Oxford and Cagliari. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Altered Antibiotic Transport in OmpC Mutants Isolated from a Series of Clinical Strains of Multi-Drug Resistant E. coli",22053181,0,1,0,1,307,1555,105,1967,0,187,441,628,1,11,4,0,16,7,0,7,0
"10.1371/journal.pgen.1002341","PLoS Genetics","2011-10-27","Research Article","Funding for the project was provided by the Wellcome Trust (http://www.wellcome.ac.uk/) (Grant number 085492) and Arthritis Research UK (http://www.arthritisresearchuk.org/) (Grant number 17761). The generation of the Swedish genotype data in the Gateva et al. paper was performed using support from the Swedish Research Council (Grant numbers K2011-52X-12672-14-3 and K2009-52G-20947-01-3). Funding for the generation of the WTCCC2 out-of-study control genotypes was provided by the Wellcome Trust under award 076113. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Association of NCF2, IKZF1, IRF8, IFIH1, and TYK2 with Systemic Lupus Erythematosus",22046141,0,5,0,0,536,2077,25,2638,0,351,540,891,0,0,0,0,0,9,0,9,0
"10.1371/journal.ppat.1002334","PLoS Pathogens","2011-10-27","Research Article","This work was supported by the Wellcome Trust (grants 064014 and 078291) and by a PhD studentship to RDP from the University of Sussex. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","RNA Polymerase II Stalling Promotes Nucleosome Occlusion and pTEFb Recruitment to Drive Immortalization by Epstein-Barr Virus",22046134,0,2,3,4,399,1313,24,1736,0,444,344,788,1,0,0,0,1,0,0,0,0
"10.1371/journal.ppat.1002340","PLoS Pathogens","2011-10-27","Research Article","Work in this manuscript received contributory (10%) funding from Intervet Schering Plough as part of a contribution to a UK BBSRC Industrial Partnership Award. The information contained within the manuscript is protected by a patent to the University of Edinburgh. The work was funded through a Wellcome Trust grant (067592) and BBSRC Industrial Partnership award (BB/F00057X/1). The Industrial Partnership award received 10% funding from Intervet Schering Plough. Scientists at Intervet Schering Plough contributed reagents and data analysis advice but had no influence over the interpretations of the work. The manuscript was reviewed and approved for submission by Intervet Schering Plough but these partners exerted no influence on the material contained within the submission excepting to ensure that there was no inadvertent disclosure of IP protected information. Work in Keith Matthews' laboratory is supported by a Programme grant from the Wellcome Trust (088293) and by a Wellcome Trust Strategic Award for the Centre for Immunity, Infection and Evolution (095831). Jacqui Matthews and David Kennedy are funded by the Moredun Group and the Scottish Government's Rural and Environment Science and Analytical Services Division. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Targeting Cattle-Borne Zoonoses and Cattle Pathogens Using a Novel Trypanosomatid-Based Delivery System",22046137,1,1,1,1,435,1842,20,2297,1,147,258,405,11,9,5,0,25,11,1,12,0
"10.1371/journal.pone.0024588","PLoS ONE","2011-10-26","Research Article","This work was supported by grants from the National Institutes of Health and the National Institute on Aging: R37-AG15473, P01-AG07232, The Blanchett Hooker Rockefeller Foundation, The Charles S. Robertson Gift from the Banbury Fund, and The Merrill Lynch Foundation. This work was also supported by Canadian Institutes of Health Research (ER, PH), the Alzheimer Society of Canada, the Alzheimer Society of Ontario, Howard Hughes Medical Institute, and The Wellcome Trust (PH). Dr. Reitz was further supported by a Paul B. Beeson Career Development Award (K23AG034550). Data and samples from the National Institute on Aging – Late Onset Alzheimer's Disease Family Study, which receives government support under a cooperative agreement grant (U24AG026390), were also used in this study. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Impact of Genetic Variation in SORCS1 on Memory Retention",22046233,0,2,0,3,168,732,100,1000,0,43,111,154,0,0,0,0,0,0,0,0,0
"10.1371/journal.pone.0026814","PLoS ONE","2011-10-26","Research Article","This study was funded by the Wellcome Trust, UK. PM is funded by the Wellcome Trust Clinical PhD Programme at Liverpool School of Tropical Medicine. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Stigmatising Attitudes among People Offered Home-Based HIV Testing and Counselling in Blantyre, Malawi: Construction and Analysis of a Stigma Scale",22046367,0,0,0,0,228,566,97,891,0,110,398,508,0,0,0,0,0,0,0,0,0
"10.1371/journal.pmed.1001112","PLoS Medicine","2011-10-25","Research Article","Cambridgeshire, Ely, ADDITION, EPIC-Norfolk, and the Norfolk Diabetes studies were funded by the MRC with support from NHS Research & Development and the Wellcome Trust. RP received grants from Koeln Fortune and Marga- und Walter-Boll Stiftung. IB acknowledges funding from Wellcome Trust grant 077016/Z/05/Z and United Kingdom NIHR Cambridge Biomedical Research Centre and the MRC Centre for Obesity and Related Metabolic Diseases. PW is supported by BHF fellowship grant FS/10/005/28147. NT-pro-BNP determination in FINRISK97 was done as a part of the MORGAM Biomarker Study funded in part by the Medical Research Council London (G0601463, identification no. 80983) and Roche Diagnostics provided test reagents. VS was supported by the Academy of Finland, grant no 129494. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Mendelian Randomization Study of B-Type Natriuretic Peptide and Type 2 Diabetes: Evidence of Causal Association from Population Studies",22039354,2,2,0,2,373,2849,70,3292,0,350,753,1103,1,0,0,0,1,0,0,0,0
"10.1371/journal.pone.0025754","PLoS ONE","2011-10-25","Research Article","Funding came from Wellcome Trust Grant number WT086418MA and Marie Curie Grant number PIEF-GA-2009-252207. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Hypervirulent Clostridium difficile PCR-Ribotypes Exhibit Resistance to Widely Used Disinfectants",22039420,0,2,1,3,345,1096,98,1539,0,240,398,638,0,0,0,0,0,9,1,10,0
"10.1371/journal.pone.0026434","PLoS ONE","2011-10-25","Research Article","AC was supported by a Medical Research Council Clinical Research Fellowship, and HM by a Wellcome Trust Senior Reasearch Fellowship. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Identification of Antigens Specific to Non-Tuberculous Mycobacteria: The Mce Family of Proteins as a Target of T Cell Immune Responses",22046285,0,0,0,0,229,477,96,802,0,122,190,312,0,0,0,0,0,2,0,2,0
"10.1371/journal.pcbi.1002237","PLoS Computational Biology","2011-10-20","Research Article","KMM was supported by a MRC Capacity Building PhD studentship. FM, NJS and MEJW gratefully acknowledge support for this work from the Wellcome Trust. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","Explaining Observed Infection and Antibody Age-Profiles in Populations with Urogenital Schistosomiasis",22028640,1,1,1,0,98,555,27,680,0,57,96,153,0,0,0,0,0,3,0,3,0
"10.1371/journal.pgen.1002333","PLoS Genetics","2011-10-20","Research Article","This research was supported through funds from The European Community's Seventh Framework Programme (FP7/2007–2013), ENGAGE Consortium, grant agreement HEALTH-F4-2007-201413. SR was supported by the Academy of Finland Center of Excellence in Complex Disease Genetics (213506 and 129680), Academy of Finland (251217), the Finnish foundation for Cardiovascular Research, and the Sigrid Juselius Foundation. The ATFS cohort was funded by the Australian National Health and Medical Research Council (241944, 339462, 389927, 389875, 389891, 389892, 389938, 442915, 442981, 496739, 552485, 552498), the Australian Research Council (A7960034, A79906588, A79801419, DP0770096, DP0212016, DP0343921), the EU 5th Framework Programme GenomEUtwin Project (QLG2-CT-2002-01254), and the U.S. National Institutes of Health (AA07535, AA10248, AA11998, AA13320, AA13321, AA13326, AA14041, AA17688, DA12854, MH66206). RPSM and GWM are supported by National Health and Medical Research Council (NHMRC) Fellowship Schemes. Special Population Research Network (EUROSPAN) was supported b' European Commission FP6 STRP grant number 018947 (LSHG-CT-2006-01947). In South Tyrol, the MICROS Study was supported by the Ministry of Health of the Autonomous Province of Bolzano and the South Tyrolean Sparkasse Foundation. The Vis Study in the Croatian island of Vis was supported through the grants from the Medical research Council UK to HC and IR and from the Ministry of Science, Education, and Sport of the Republic of Croatia to IR (number 108-1080315-0302). Erasmus Ruchpen Family (ERF) was supported by grants from The Netherlands Organization for Scientific Research (NOW; Pionier Grant), Erasmus MC, and the Netherlands Genomics Initiative (NGI)–sponsored Center for Medical Systems Biology (CMSB). The Northern Swedish Population Health Study (NSPHS) was funded by the Swedish Medical Research Council (Project Number K2007-66X-20270-01-3) and the Foundation for Strategic Research (SSF). The KORA research platform was initiated and financed by the Helmholtz Center Munich, German Research Center for Environmental Health, which is funded by the German Federal Ministry of Education and Research (BMBF) and by the State of Bavaria. Part of this work was financed by the German National Genome Research Network (NGFN-2 and NGFNPlus: 01GS0823) and by the 'Genomics of Lipid-associated Disorders - GOLD' of the 'Austrian Genome Research Programme GEN-AU.' The KORA research was supported within the Munich Center of Health Sciences (MC Health) as part of LMUinnovativ. The Northern Finland Birth Cohort 1966 received financial support from the Academy of Finland (project grants 104781, 120315, 129269 (SALVE), 114194, and Center of Excellence in Complex Disease Genetics), University Hospital Oulu, Biocenter, University of Oulu, Finland, NHLBI grant 5R01HL087679 through the STAMPEED program (1RL1MH083268-01), ENGAGE project and grant agreement HEALTH-F4-2007-201413, the Medical Research Council (grant G0500539, centre grant G0600705, PrevMetSyn), and the Wellcome Trust (project grant GR069224), UK. The genotyping of NFBC1966 was funded by NHLBI grant 5R01HL087679, the Academy of Finland, and Biocentrum Helsinki. Helsinki Birth Cohort Study has been supported by grants from Academy of Finland (project numbers 114382, 126775, 127437, 129255, 129306, 130326, 209072, 210595, 213225, 216374), Finnish Diabetes Research Society, Samfundet Folkhälsan, Juho Vainio Foundation, Novo Nordisk Foundation, Finska Läkaresällskapet, Päivikki and Sakari Sohlberg Foundation, Signe and Ane Gyllenberg Foundation, and Yrjö Jahnsson Foundation. The Young Finns Study has been financially supported by the Academy of Finland (grants 126925, 121584, and 124282), Finnish Cultural Foundation, Emil Aaltonen Foundation, the Social Institution of Finland, Kuopio, Tampere (grants for TL and MK) and Turku University Hospital Medical Funds, Juho Vainio Foundation, Paavo Nurmi Foundation, Finnish Foundation of Cardiovascular Research (TL and OTR). The GenomEUtwin project is supported by the European Commission under the programme ‘Quality of Life and Management of the Living Resources’ of 5th Framework Programme (no. QLG2-CT-2002-01254). JK has been supported by the Academy of Finland Centre of Excellence in Complex Disease Genetics. The Swedish Twin Cohort has been financially supported by the Swedish Research Council and Swedish Foundation for Strategic Research. The Danish Twin Registry has been supported by the Danish Medical Research Council, the Danish Diabetes Foundation, the Danish Heart Association, and the Novo Nordic Foundation. The TWINSUK study was funded by the Wellcome Trust (Grant ref. 079771); European Community's Seventh Framework Programme (FP7/2007-2013)/grant agreement HEALTH-F2-2008-ENGAGE and Framework 6 Project EUroClot. The study also receives support from the National Institute for Health Research (NIHR) comprehensive Biomedical Research Centre award to Guy's and St Thomas' NHS Foundation Trust in partnership with King's College London. NS acknowledges financial support from the Wellcome Trust (Grant 091746/Z/10/Z). NTR, NTR2, and NLDTWIN funding was obtained from the Netherlands Organization for Scientific Research (NWO: MagW/ZonMW): Genetic basis of anxiety and depression (904-61-090); Genetics of individual differences in smoking initiation and persistence (NWO 985-10-002); Resolving cause and effect in the association between exercise and well-being (904-61-193); Twin family database for behavior genomics studies (480-04-004); Twin research focusing on behavior (400-05-717); Genetic determinants of risk behavior in relation to alcohol use and alcohol use disorder (Addiction-31160008); Genotype/phenotype database for behavior genetic and genetic epidemiological studies (911-09-032); Spinozapremie (SPI 56-464-14192); CMSB: Center for Medical Systems Biology (NWO Genomics); NBIC/BioAssist/RK/2008.024); BBMRI –NL: Biobanking and Biomolecular Resources Research Infrastructure; the VU University: Institute for Health and Care Research (EMGO+) and Neuroscience Campus Amsterdam (NCA); the European Science Foundation (ESF): Genomewide analyses of European twin and population cohorts (EU/QLRT-2001-01254); European Community's Seventh Framework Program (FP7/2007-2013): ENGAGE (HEALTH-F4-2007-201413); the European Science Council (ERC) Genetics of Mental Illness (230374); Rutgers University Cell and DNA Repository cooperative agreement (NIMH U24 MH068457-06); Collaborative study of the genetics of DZ twinning (NIH R01D0042157-01A); the Genetic Association Information Network, a public–private partnership between the NIH and Pfizer, Affymetrix, and Abbott Laboratories. The generation and management of GWAS genotype data for the Rotterdam Study is supported by the Netherlands Organisation of Scientific Research NWO Investments (nr. 175.010.2005.011, 911-03-012). This study is funded by the Research Institute for Diseases in the Elderly (014-93-015; RIDE2), the Netherlands Genomics Initiative (NGI)/Netherlands Organisation for Scientific Research (NWO) project nr. 050-060-810. The Rotterdam Study is funded by Erasmus Medical Center and Erasmus University, Rotterdam, Netherlands Organization for the Health Research and Development (ZonMw), the Research Institute for Diseases in the Elderly (RIDE), the Ministry of Education, Culture and Science, the Ministry for Health, Welfare and Sports, the European Commission (DG XII), and the Municipality of Rotterdam. The LifeLines Cohort Study, and generation and management of GWAS genotype data for the LifeLines Cohort Study is supported by the Netherlands Organization of Scientific Research NWO (grant 175.010.2007.006), the Economic Structure Enhancing Fund (FES) of the Dutch government, the Ministry of Economic Affairs, the Ministry of Education, Culture and Science, the Ministry for Health, Welfare and Sports, the Northern Netherlands Collaboration of Provinces (SNN), the Province of Groningen, University Medical Center Groningen, the University of Groningen, Dutch Kidney Foundation and Dutch Diabetes Research Foundation. PREVEND genetics is supported by the Dutch Kidney Foundation (Grant E033), the EU project grant GENECURE (FP-6 LSHM CT 2006 037697), the National Institutes of Health (grant LM010098), The Netherlands organisation for health research and development (NWO VENI grant 916.761.70), and the Dutch Inter UniversityCardiology Institute Netherlands (ICIN). EGCUT was supported by the Estonian Ministry of E&R (SF0180142s08), EU FP7 OPENGENE (#245536) and ENGAGE (201413), by EurRDF grant to the Centre of Excellence in Genomics, Estonian Biocentre and University of Tartu and by Estoinian Research Infrastructure's Roadmap. Genmets was supported through funds from The European Community's Seventh Framework Programme (FP7/2007-2013), BioSHaRE Consortium, grant agreement 261433. VS was supported by the Sigrid Juselius Foundation, Finnish Foundation for Cardiovascular research, and the Finnish Academy (grant number 129494). The CoLaus study received financial contributions from GlaxoSmithKline, the Faculty of Biology and Medicine of Lausanne, and the Swiss National Science Foundation (33CSCO-122661). EPIC–Norfolk is supported by programme grants from the Medical Research Council UK (G9502233, G0300128) and Cancer Research UK (C865/A2883). Adipose Tissue eQTL dataset has been funded by Finnish Foundation for Cardiovascular Research, Helsinki University, Sigrid Juselius Foundation Central Hospital Research Foundation. Metabonomic datasets are supported by the Academy of Finland (grant number 137870 to PS) and the Responding to Public Health Challenges Research Programme of the Academy of Finland (grant number 129429 to MA-K), the Finnish Cardiovascular Research Foundation (MA-K), and the Jenny and Antti Wihuri Foundation (AJK). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript.","A Genome-Wide Screen for Interactions Reveals a New Locus on 4p15 Modifying the Effect of Waist-to-Hip Ratio on Total Cholesterol",22028671,4,2,0,2,410,2903,30,3343,0,146,222,368,3,13,7,0,23,0,0,0,0
